IDFactura;NumeroFactura;IDCliente;IDVendedor;FechaFactura;SubTotal;Impuesto;Descuento;TotalFactura
1876;1004090;22;3;16/11/2015;84720.87;12708.13;0;97429
1877;1004091;22;3;16/11/2015;15582.61;2337.39;0;17920
1878;1004092;201;8;16/11/2015;7702.61;1155.39;0;8858
1879;1004093;202;2;17/11/2015;3053.04;457.96;0;3511
1880;1004094;31;5;17/11/2015;1747.83;262.17;0;2010
1881;3901;31;5;17/11/2015;3226.09;0;0;0
1882;1004095;31;5;17/11/2015;1400;210;0;1610
1883;1004096;257;8;17/11/2015;547.83;82.17;0;630
1884;1004097;171;3;17/11/2015;2704.35;405.65;0;3110
1885;1004098;35;5;17/11/2015;9413.04;1411.96;0;10825
1886;1004099;37;5;17/11/2015;4133.91;620.09;0;4754
1887;3853;113;3;18/11/2015;25986.09;3897.91;0;29884
1888;3854;113;3;18/11/2015;16558.26;2483.74;0;19042
1889;3855;113;3;18/11/2015;10268.7;1540.3;0;11809
1890;1004100;263;8;18/11/2015;260.87;39.13;0;300
1891;3856;293;3;18/11/2015;5969.57;895.43;0;6865
1892;1004101;39;5;18/11/2015;10508.7;1576.3;0;12085
1893;1004102;202;2;18/11/2015;10445.22;1566.78;0;12012
1894;3857;111;3;19/11/2015;12233.04;1834.96;0;14068
1895;3858;111;3;19/11/2015;2629.57;394.43;0;3024
1896;1004103;203;8;19/11/2015;8773.91;1316.09;0;10090
1897;1004104;83;3;19/11/2015;5230.43;784.57;0;6015
1898;1004105;51;5;19/11/2015;9632.17;1444.83;0;11077
1899;1004106;114;3;19/11/2015;17483.48;2622.52;0;20106
1900;1004107;19;3;19/11/2015;4601.74;690.26;0;5292
1901;1004108;272;3;20/11/2015;19339.13;2900.87;0;22240
1902;1004109;272;3;20/11/2015;9309.57;1396.43;0;10706
1903;1004110;202;2;20/11/2015;20232.17;3034.83;0;23267
1904;1004111;31;8;20/11/2015;381.74;57.26;0;439
1905;1004112;194;8;20/11/2015;2306.09;345.91;0;2652
1906;1004113;294;3;20/11/2015;3217.39;482.61;0;3700
1907;1004114;114;3;20/11/2015;28495.65;4274.35;0;32770
1908;1004115;274;3;20/11/2015;28947.83;4342.17;0;33290
1909;1004116;36;3;23/11/2015;1923.48;288.52;0;2212
1910;3859;212;3;23/11/2015;15266.96;2290.04;0;17557
1911;3860;212;3;23/11/2015;15648.7;2347.3;0;17996
1912;3861;212;3;23/11/2015;9916.52;1487.48;0;11404
1913;3862;212;3;23/11/2015;12131.3;1819.7;0;13951
1914;3863;212;3;23/11/2015;956.52;143.48;0;1100
1915;1004117;39;3;23/11/2015;7328.7;1099.3;0;8428
1916;1004118;201;5;23/11/2015;8466.09;1269.91;0;9736
1917;1004119;194;5;23/11/2015;3121.74;468.26;0;3590
1918;1004120;194;5;23/11/2015;547.83;82.17;0;630
1919;1004121;38;3;24/11/2015;322.61;48.39;0;371
1920;1004122;78;3;24/11/2015;15520;2328;0;17848
1921;1004123;241;3;24/11/2015;11771.3;1765.7;0;13537
1922;1004124;36;3;24/11/2015;4182.61;627.39;0;4810
1923;1004125;36;3;25/11/2015;518.26;77.74;0;596
1924;1004126;220;3;25/11/2015;617.39;92.61;0;710
1925;3867;288;3;25/11/2015;17552.17;2632.83;0;20185
1926;2868;288;3;25/11/2015;10913.04;0;0;0
1927;3869;288;3;25/11/2015;10913.04;1636.96;0;12550
1928;1004127;83;3;25/11/2015;57618.26;8642.74;0;66261
1929;1004128;83;3;25/11/2015;9560;1434;0;10994
1930;1004129;10;3;25/11/2015;5739.13;860.87;0;6600
1931;1004130;253;3;26/11/2015;33966.09;5094.91;0;39061
1932;1004131;253;3;26/11/2015;3951.3;592.7;0;4544
1933;1004132;94;3;26/11/2015;7328.7;1099.3;0;8428
1934;3870;205;3;10/11/2015;3073.04;460.96;0;3534
1935;1004133;92;3;27/11/2015;54131.3;8119.7;0;62251
1936;1004134;295;3;27/11/2015;14988.7;2248.3;0;17237
1937;1004135;31;8;27/11/2015;4612.17;691.83;0;5304
1938;1004136;94;3;30/11/2015;16143.48;2421.52;0;18565
1939;1004137;93;3;30/11/2015;24444.35;3666.65;0;28111
1940;3871;91;3;30/11/2015;29474.78;4421.22;0;33896
1941;3872;91;3;30/11/2015;1805.22;270.78;0;2076
1942;1004138;202;2;30/11/2015;17703.48;2655.52;0;20359
1943;1004139;202;2;30/11/2015;8793.04;1318.96;0;10112
1944;1004140;97;3;30/11/2015;3646.96;547.04;0;4194
1945;1004141;194;3;30/11/2015;2083.48;312.52;0;2396
1946;1004142;148;3;2/12/2015;53569.57;8035.43;0;61605
1947;1004143;148;3;2/12/2015;43700.87;6555.13;0;50256
1948;1004144;148;3;2/12/2015;18713.04;2806.96;0;21520
1949;1004145;148;3;2/12/2015;38429.57;5764.43;0;44194
1950;1004146;148;3;2/12/2015;34893.04;5233.96;0;40127
1951;1004147;294;3;2/12/2015;8695.65;1304.35;0;10000
1952;1004148;285;3;3/12/2015;7170.43;1075.57;0;8246
1953;1004149;202;2;3/12/2015;9554.78;1433.22;0;10988
1954;1004150;202;2;3/12/2015;6106.09;915.91;0;7022
1955;1004151;285;3;3/12/2015;173.91;26.09;0;200
1956;1004152;149;3;3/12/2015;4723.48;708.52;0;5432
1957;1004153;296;3;3/12/2015;1784.35;0;0;0
1958;3873;296;3;3/12/2015;1784.35;267.65;0;2052
1959;1004154;159;3;4/12/2015;36969.57;5545.43;0;42515
1960;1004155;38;3;4/12/2015;556.52;83.48;0;640
1961;1004156;151;3;4/12/2015;44953.04;6742.96;0;51696
1962;1004157;169;3;4/12/2015;1637.39;0;0;0
1963;3875;169;3;4/12/2015;1637.39;245.61;0;1883
1964;1004158;170;3;4/12/2015;28238.26;4235.74;0;32474
1965;1004159;236;5;6/12/2015;1402.61;210.39;0;1613
1966;1004160;202;2;7/12/2015;7962.61;1194.39;0;9157
1967;3876;30;8;7/12/2015;556.52;83.48;0;640
1968;1004161;201;8;7/12/2015;4034.78;605.22;0;4640
1969;3877;169;3;7/12/2015;2826.09;423.91;0;3250
1970;1004162;202;2;7/12/2015;11513.04;1726.96;0;13240
1971;1004163;36;8;8/12/2015;1339.13;200.87;0;1540
1972;1004164;37;2;8/12/2015;12019.13;1802.87;0;13822
1973;1004165;202;2;8/12/2015;45565.22;0;0;0
1974;1004166;202;2;8/12/2015;32521.74;4878.26;0;37400
1975;1004167;38;5;9/12/2015;6226.09;933.91;0;7160
1977;1004168;59;3;9/12/2015;17856.52;2678.48;0;20535
1989;1004171;236;8;9/12/2015;739.13;110.87;0;850
1990;1004172;41;5;9/12/2015;7813.04;1171.96;0;8985
1991;1004173;45;5;9/12/2015;11730.43;1759.57;0;13490
1992;1004174;73;3;10/12/2015;43698.26;6554.74;0;50253
1993;1004175;73;3;10/12/2015;26545.22;3981.78;0;30527
1994;1004176;272;3;10/12/2015;3417.39;512.61;0;3930
1995;3878;30;8;10/12/2015;973.91;146.09;0;1120
1996;1004177;202;2;10/12/2015;19945.22;2991.78;0;22937
1997;1004178;51;5;10/12/2015;6464.35;969.65;0;7434
1998;1004179;201;8;10/12/2015;3800;570;0;4370
1999;1004180;52;5;10/12/2015;5907.83;886.17;0;6794
2000;1004181;220;5;10/12/2015;1078.26;161.74;0;1240
2001;1004182;194;8;10/12/2015;2205.22;330.78;0;2536
2002;1004183;203;8;10/12/2015;7328.7;1099.3;0;8428
2003;1004184;202;2;11/12/2015;13256.52;1988.48;0;15245
2004;1004185;38;5;11/12/2015;897.39;0;0;0
2005;3879;30;8;11/12/2015;521.74;78.26;0;600
2006;1004186;36;8;11/12/2015;417.39;62.61;0;480
2007;1004187;38;5;11/12/2015;151.3;0;0;0
2008;1004188;36;5;11/12/2015;10452.17;1567.83;0;12020
2009;1004189;36;5;11/12/2015;1078.26;161.74;0;1240
2010;1004190;36;3;14/12/2015;3217.39;482.61;0;3700
2011;1004191;212;3;14/12/2015;7509.57;1126.43;0;8636
2012;1004192;203;3;14/12/2015;882.61;132.39;0;1015
2013;1004193;31;3;14/12/2015;1314.78;197.22;0;1512
2014;1004194;201;3;14/12/2015;1508.7;226.3;0;1735
2015;1004195;201;3;14/12/2015;744.35;111.65;0;856
2016;1004196;36;3;15/12/2015;1071.3;160.7;0;1232
2017;1004197;202;2;15/12/2015;4637.39;695.61;0;5333
2018;1004198;212;3;15/12/2015;1889.57;283.43;0;2173
2019;1004199;36;3;15/12/2015;1304.35;195.65;0;1500
2020;1004200;6;3;15/12/2015;3925.22;588.78;0;4514
2021;1004201;202;2;16/12/2015;17368.7;2605.3;0;19974
2022;1004202;97;3;16/12/2015;4686.96;0;0;0
2023;3880;97;3;16/12/2015;4686.96;703.04;0;5390
2024;1004203;96;3;16/12/2015;2617.39;392.61;0;3010
2025;1004204;171;3;16/12/2015;4956.52;743.48;0;5700
2026;1004205;93;3;16/12/2015;6086.96;913.04;0;7000
2027;1004206;36;8;16/12/2015;2456.52;368.48;0;2825
2028;1004207;31;3;17/12/2015;1497.39;224.61;0;1722
2029;1004208;100;3;17/12/2015;24858.26;3728.74;0;28587
2030;1004209;100;3;17/12/2015;19400;2910;0;22310
2031;1004210;220;5;17/12/2015;1537.39;230.61;0;1768
2032;1004211;201;3;17/12/2015;4095.65;614.35;0;4710
2033;1004212;194;3;17/12/2015;1168.7;175.3;0;1344
2034;1004213;201;3;17/12/2015;1739.13;260.87;0;2000
2035;1004214;236;3;18/12/2015;622.61;93.39;0;716
2036;3881;117;3;18/12/2015;5862.61;879.39;0;6742
2037;1004215;202;2;18/12/2015;26395.65;3959.35;0;30355
2038;3882;113;3;18/12/2015;10100.87;1515.13;0;11616
2039;1004216;202;2;21/12/2015;869.57;0;0;0
2040;1004217;202;2;21/12/2015;869.57;130.43;0;1000
2041;1004218;202;2;21/12/2015;869.57;130.43;0;1000
2042;1004219;41;3;21/12/2015;973.91;146.09;0;1120
2043;3883;107;3;21/12/2015;10099.13;1514.87;0;11614
2044;1004220;194;3;21/12/2015;2177.39;326.61;0;2504
2045;1004221;275;3;22/12/2015;782.61;117.39;0;900
2046;1004222;275;5;22/12/2015;2608.7;391.3;0;3000
2047;1004223;275;5;22/12/2015;8695.65;0;0;0
2048;1004224;275;5;22/12/2015;6086.96;913.04;0;7000
2049;1004225;275;5;22/12/2015;869.57;130.43;0;1000
2050;1004226;275;2;22/12/2015;869.57;130.43;0;1000
2051;1004227;275;2;22/12/2015;869.57;130.43;0;1000
2052;1004228;237;3;22/12/2015;10556.52;1583.48;0;12140
2053;1004229;41;3;22/12/2015;973.91;146.09;0;1120
2054;1004230;275;2;22/12/2015;869.57;130.43;0;1000
2055;1004231;194;3;23/12/2015;1454.78;218.22;0;1673
2056;1004232;236;3;23/12/2015;517.39;77.61;0;595
2059;1004234;202;2;24/12/2015;11540.87;1731.13;0;13272
2060;1004235;275;2;28/12/2015;4173.91;626.09;0;4800
2061;1004236;275;2;28/12/2015;695.65;104.35;0;800
2062;1004237;275;2;28/12/2015;739.13;110.87;0;850
2063;1004238;159;3;28/12/2015;9391.3;1408.7;0;10800
2064;1004239;275;2;28/12/2015;739.63;110.37;0;850
2065;1004240;201;3;28/12/2015;946.09;141.91;0;1088
2066;1004241;275;2;29/12/2015;869.57;130.43;0;1000
2067;1004242;275;2;29/12/2015;869.57;130.43;0;1000
2068;1004243;275;2;29/12/2015;869.57;130.43;0;1000
2069;1004244;93;3;29/12/2015;15652.17;2347.83;0;18000
2070;3884;189;3;29/12/2015;13026.09;1953.91;0;14980
2071;3885;241;3;29/12/2015;960.87;144.13;0;1105
2072;3886;205;3;29/12/2015;4043.48;606.52;0;4650
2073;1004245;31;3;29/12/2015;747.83;112.17;0;860
2074;1004246;31;3;29/12/2015;406.96;61.04;0;468
2075;1004247;275;2;30/12/2015;869.57;130.43;0;1000
2076;1004248;220;5;30/12/2015;1859.13;278.87;0;2138
2077;1004249;202;2;3/1/2016;25683.48;3852.52;0;29536
2078;1004250;202;2;3/1/2016;4904.35;735.65;0;5640
2079;1004251;200;3;3/1/2016;9200.87;1380.13;0;10581
2080;1004252;200;3;3/1/2016;130.43;19.57;0;150
2081;1004253;45;8;4/1/2016;2339.13;350.87;0;2690
2082;1004254;31;8;4/1/2016;547.83;82.17;0;630
2083;1004255;220;5;4/1/2016;6000;900;0;6900
2084;1004256;201;8;4/1/2016;4669.57;700.43;0;5370
2085;1004257;203;8;4/1/2016;4904.35;735.65;0;5640
2086;1004258;194;8;4/1/2016;1460.87;219.13;0;1680
2087;1004259;202;2;5/1/2016;5722.61;858.39;0;6581
2088;1004260;202;2;5/1/2016;10002.61;1500.39;0;11503
2089;1004261;31;3;5/1/2016;782.61;117.39;0;900
2090;1004262;212;5;5/1/2016;2566.96;385.04;0;2952
2091;1004263;222;3;5/1/2016;39130.43;5869.57;0;45000
2092;1004264;31;5;5/1/2016;813.91;122.09;0;936
2093;1004265;126;3;6/1/2016;48573.04;7285.96;0;55859
2094;1004266;212;5;6/1/2016;1565.22;234.78;0;1800
2095;1004267;126;3;6/1/2016;12718.26;1907.74;0;14626
2096;1004268;222;3;6/1/2016;36011.3;5401.7;0;41413
2097;3887;138;3;7/1/2016;4869.57;730.43;0;5600
2098;1004269;135;3;7/1/2016;23121.74;3468.26;0;26590
2099;3888;278;3;7/1/2016;7721.74;1158.26;0;8880
2100;1004270;31;5;7/1/2016;316.52;47.48;0;364
2101;1004271;220;5;7/1/2016;3340.87;501.13;0;3842
2102;1004272;220;5;7/1/2016;980.87;147.13;0;1128
2103;1004273;147;3;8/1/2016;10636.52;1595.48;0;12232
2104;1004274;221;3;8/1/2016;19097.39;2864.61;0;21962
2105;1004275;147;3;8/1/2016;3478.26;521.74;0;4000
2106;1004276;194;5;8/1/2016;2348.7;352.3;0;2701
2107;1004277;220;5;8/1/2016;3668.7;550.3;0;4219
2108;1004278;220;5;8/1/2016;679.13;101.87;0;781
2109;1004279;298;5;8/1/2016;16379.13;0;0;0
2110;3889;298;5;8/1/2016;6782.61;1017.39;0;7800
2111;3890;298;5;8/1/2016;11168.7;1675.3;0;12844
2112;3891;298;5;8/1/2016;5714.78;857.22;0;6572
2113;3892;298;5;8/1/2016;1078.26;161.74;0;1240
2114;1004280;203;8;8/1/2016;478.26;71.74;0;550
2115;1004281;135;3;8/1/2016;36956.52;5543.48;0;42500
2116;1004282;126;3;8/1/2016;19565.22;2934.78;0;22500
2117;1004283;36;5;8/1/2016;706.09;105.91;0;812
2118;1004284;130;3;8/1/2016;11913.04;1786.96;0;13700
2119;1004285;202;2;10/1/2016;32500.87;4875.13;0;37376
2120;1004286;189;3;10/1/2016;1530.43;229.57;0;1760
2121;1004287;130;3;10/1/2016;27695.65;4154.35;0;31850
2122;1004288;294;3;10/1/2016;11513.04;1726.96;0;13240
2123;1004289;202;2;11/1/2016;3214.78;482.22;0;3697
2124;1004290;201;5;11/1/2016;7412.17;1111.83;0;8524
2125;1004291;194;5;11/1/2016;1285.22;192.78;0;1478
2126;1004292;201;5;11/1/2016;600;90;0;690
2127;1004293;39;3;11/1/2016;9391.3;1408.7;0;10800
2128;1004294;147;3;11/1/2016;4934.78;740.22;0;5675
2129;1004295;194;5;11/1/2016;1243.48;186.52;0;1430
2130;1004296;275;2;12/1/2016;869.57;130.43;0;1000
2131;1004297;275;2;12/1/2016;1217.39;182.61;0;1400
2132;1004298;275;2;12/1/2016;869.57;130.43;0;1000
2133;1004299;275;2;12/1/2016;869.57;130.43;0;1000
2134;1004300;275;2;12/1/2016;869.57;130.43;0;1000
2135;1004301;275;2;12/1/2016;869.57;130.43;0;1000
2136;1004302;275;2;12/1/2016;869.57;130.43;0;1000
2137;1004303;275;2;12/1/2016;869.57;130.43;0;1000
2138;1004304;275;2;12/1/2016;869.57;130.43;0;1000
2139;1004305;275;2;12/1/2016;869.57;130.43;0;1000
2140;1004306;202;2;12/1/2016;2417.39;362.61;0;2780
2141;1004307;209;5;12/1/2016;1370.43;205.57;0;1576
2142;1004308;236;5;12/1/2016;1826.09;273.91;0;2100
2143;1004309;40;5;12/1/2016;19627.13;2944.07;0;22571.2
2144;1004310;236;8;13/1/2016;1217.39;182.61;0;1400
2145;1004311;236;5;13/1/2016;3403.48;510.52;0;3914
2146;1004312;5;3;13/1/2016;10956.52;1643.48;0;12600
2147;3893;5;3;13/1/2016;5412.17;811.83;0;6224
2148;1004313;8;3;13/1/2016;3305.22;495.78;0;3801
2149;1004314;1;3;13/1/2016;17141.74;2571.26;0;19713
2150;1004315;275;2;13/1/2016;739.13;110.87;0;850
2151;1004316;275;2;13/1/2016;869.57;130.43;0;1000
2152;1004317;275;2;13/1/2016;869.57;130.43;0;1000
2153;1004318;275;2;13/1/2016;869.57;130.43;0;1000
2154;1004319;275;2;13/1/2016;739.63;110.37;0;850
2155;1004320;275;2;13/1/2016;739.63;110.37;0;850
2156;1004321;275;2;13/1/2016;739.63;110.37;0;850
2157;1004322;275;2;13/1/2016;739.63;110.37;0;850
2158;1004323;275;2;13/1/2016;869.57;130.43;0;1000
2159;1004324;275;2;13/1/2016;869.57;130.43;0;1000
2160;1004325;202;2;13/1/2016;14670.43;2200.57;0;16871
2161;1004326;212;5;13/1/2016;5005.22;750.78;0;5756
2162;1004327;45;5;13/1/2016;5031.3;754.7;0;5786
2163;1004328;42;5;13/1/2016;9391.3;1408.7;0;10800
2164;1004329;22;3;14/1/2016;59432.17;8914.83;0;68347
2165;1004330;6;3;14/1/2016;26233.04;3934.96;0;30168
2166;1004331;194;2;14/1/2016;5469.57;820.43;0;6290
2167;1004332;201;2;14/1/2016;4885.22;732.78;0;5618
2168;1004333;212;2;14/1/2016;3842.61;576.39;0;4419
2169;1004334;19;3;15/1/2016;8593.04;1288.96;0;9882
2170;1004335;10;3;15/1/2016;9085.22;1362.78;0;10448
2171;1004336;299;3;15/1/2016;24042.61;3606.39;0;27649
2172;1004337;45;5;15/1/2016;5650.43;847.57;0;6498
2173;1004338;41;5;17/1/2016;1043.48;156.52;0;1200
2174;1004339;200;5;17/1/2016;8300.87;1245.13;0;9546
2175;1004340;212;5;18/1/2016;267.83;40.17;0;308
2176;1004341;39;3;18/1/2016;8139.13;1220.87;0;9360
2177;1004342;16;3;18/1/2016;12695.65;1904.35;0;14600
2178;1004343;31;5;18/1/2016;1064.35;159.65;0;1224
2179;1004344;1;3;18/1/2016;3286.96;493.04;0;3780
2180;3894;298;5;18/1/2016;10859.13;1628.87;0;12488
2181;1004345;202;2;18/1/2016;15276.52;2291.48;0;17568
2182;1004346;275;2;18/1/2016;869.57;130.43;0;1000
2183;1004347;275;2;18/1/2016;782.61;117.39;0;900
2184;1004348;147;3;18/1/2016;4934.78;740.22;0;5675
2185;1004349;275;2;18/1/2016;739.63;110.37;0;850
2186;1004350;275;2;18/1/2016;739.63;110.37;0;850
2187;1004351;275;2;18/1/2016;739.63;110.37;0;850
2188;1004352;275;2;18/1/2016;739.63;110.37;0;850
2189;1004353;275;2;18/1/2016;739.63;110.37;0;850
2190;1004354;275;2;18/1/2016;739.63;110.37;0;850
2191;1004354;203;2;18/1/2016;8300.87;1245.13;0;9546
2192;1004355;202;2;19/1/2016;9218.26;1382.74;0;10601
2193;3895;30;2;19/1/2016;834.78;125.22;0;960
2195;1004357;155;3;20/1/2016;11766.96;1765.04;0;13532
2196;1004358;202;2;20/1/2016;37752.17;5662.83;0;43415
2197;1004359;156;3;20/1/2016;3304.35;495.65;0;3800
2198;1004360;159;3;20/1/2016;30608.7;4591.3;0;35200
2199;1004361;22;3;20/1/2016;13043.48;1956.52;0;15000
2200;1004362;159;3;20/1/2016;20203.48;3030.52;0;23234
2201;1004363;151;3;20/1/2016;15652.17;2347.83;0;18000
2202;1004364;114;3;20/1/2016;4766.96;715.04;0;5482
2203;1004365;212;5;21/1/2016;38606.96;5791.04;0;44398
2204;1004366;212;5;21/1/2016;260.87;39.13;0;300
2205;1004367;212;5;21/1/2016;2556.52;383.48;0;2940
2206;1004368;275;2;21/1/2016;869.57;130.43;0;1000
2207;1004369;275;2;21/1/2016;739.63;110.37;0;850
2208;1004370;275;2;21/1/2016;739.63;110.37;0;850
2209;1004371;177;3;21/1/2016;12796.52;1919.48;0;14716
2210;1004372;163;3;21/1/2016;7440;1116;0;8556
2211;1004373;151;3;21/1/2016;30337.39;4550.61;0;34888
2212;1004374;201;5;21/1/2016;8405.22;1260.78;0;9666
2213;1004375;201;5;21/1/2016;1203.48;180.52;0;1384
2214;1004376;204;5;15/5/2015;2295.65;344.35;0;2640
2215;1004377;202;2;22/1/2016;5871.3;880.7;0;6752
2216;1004378;275;2;22/1/2016;869.57;130.43;0;1000
2217;1004379;234;5;22/1/2016;4429.57;664.43;0;5094
2218;1004380;171;3;22/1/2016;10768.7;1615.3;0;12384
2219;1004381;57;3;23/10/2015;12330.43;1849.57;0;14180
2220;1004382;42;5;25/1/2016;2320;348;0;2668
2221;1004383;42;5;25/1/2016;4640;696;0;5336
2222;1004384;236;5;25/1/2016;3714.78;557.22;0;4272
2223;1004385;201;5;25/1/2016;10173.91;1526.09;0;11700
2224;1004386;194;5;25/1/2016;11275.65;1691.35;0;12967
2225;1004387;41;5;25/1/2016;521.74;78.26;0;600
2226;1004388;201;5;25/1/2016;2280;342;0;2622
2227;1004389;202;2;26/1/2016;28991.3;4348.7;0;33340
2228;1004390;275;2;26/1/2016;739.63;110.37;0;850
2229;1004391;275;2;26/1/2016;739.63;110.37;0;850
2230;1004392;275;2;26/1/2016;739.63;110.37;0;850
2231;1004393;275;2;26/1/2016;739.63;110.37;0;850
2232;1004394;275;2;26/1/2016;739.63;110.37;0;850
2233;1004395;275;2;26/1/2016;739.63;110.37;0;850
2234;1004396;275;2;26/1/2016;739.63;110.37;0;850
2235;1004397;275;2;26/1/2016;739.63;110.37;0;850
2236;1004398;275;2;26/1/2016;739.63;110.37;0;850
2237;1004399;275;2;26/1/2016;739.63;110.37;0;850
2238;3898;169;3;26/1/2016;3593.04;538.96;0;4132
2239;1004400;202;2;26/1/2016;5856.52;878.48;0;6735
2240;3897;30;5;27/1/2016;1082.61;162.39;0;1245
2241;1004401;220;2;27/1/2016;3399.13;509.87;0;3909
2242;1004402;294;3;27/1/2016;5000;750;0;5750
2243;1004403;117;3;27/1/2016;3081.74;462.26;0;3544
2244;1004404;202;2;28/1/2016;18903.48;2835.52;0;21739
2245;1004405;36;5;28/1/2016;1165.22;174.78;0;1340
2246;3896;111;3;28/1/2016;5632.17;844.83;0;6477
2247;3899;113;3;28/1/2016;33038.26;4955.74;0;37994
2248;1004406;202;2;28/1/2016;2315.65;347.35;0;2663
2249;1004407;272;3;28/1/2016;11363.48;1704.52;0;13068
2250;1004408;272;3;28/1/2016;11930.43;1789.57;0;13720
2251;1004409;201;5;28/1/2016;714.78;107.22;0;822
2252;1004410;31;3;29/1/2016;1095.65;164.35;0;1260
2253;3874;30;3;4/12/2015;3179.13;476.87;0;3656
2254;1004411;202;2;31/1/2016;2229.57;334.43;0;2564
2255;1004412;212;5;31/1/2016;782.61;117.39;0;900
2256;3900;111;3;31/1/2016;1622.61;243.39;0;1866
2257;1004413;293;3;31/1/2016;466.09;69.91;0;536
2258;1004414;148;3;31/1/2016;12299.13;1844.87;0;14144
2259;1004415;148;3;31/1/2016;38020;5703;0;43723
2260;1004416;148;3;31/1/2016;8473.91;1271.09;0;9745
2261;1004417;274;3;31/1/2016;12758.26;1913.74;0;14672
2262;5351;293;3;31/1/2016;4420.87;663.13;0;5084
2263;5352;293;3;31/1/2016;6347.83;952.17;0;7300
2264;1004418;148;3;31/1/2016;1923.48;288.52;0;2212
2265;1004419;36;2;1/2/2016;3885.22;582.78;0;4468
2266;5353;30;2;1/2/2016;3412.17;511.83;0;3924
2268;1004420;201;2;1/2/2016;5019.13;752.87;0;5772
2269;1004421;194;2;1/2/2016;2325.22;348.78;0;2674
2270;1004422;220;2;2/2/2016;1071.3;160.7;0;1232
2271;1004423;236;2;2/2/2016;1481.74;222.26;0;1704
2272;1004424;31;2;2/2/2016;443.48;66.52;0;510
2273;1004425;37;5;2/2/2016;6582.61;987.39;0;7570
2274;1004426;31;5;2/2/2016;12998.26;1949.74;0;14948
2275;5354;113;3;2/2/2016;9610.43;1441.57;0;11052
2276;1004427;202;2;2/2/2016;185094.78;27764.22;0;212859
2277;1004428;202;2;2/2/2016;158154.78;23723.22;0;181878
2278;1004429;36;5;2/2/2016;15351.3;2302.7;0;17654
2279;1004430;35;5;2/2/2016;9516.52;1427.48;0;10944
2280;1004431;36;5;2/2/2016;1930.43;289.57;0;2220
2281;1004432;202;2;2/2/2016;5260.87;789.13;0;6050
2282;1004433;212;5;3/2/2016;3600;540;0;4140
2283;1004434;200;2;3/2/2016;2802.61;420.39;0;3223
2284;1004435;135;2;3/2/2016;14913.04;2236.96;0;17150
2285;5355;241;3;3/2/2016;7880.87;1182.13;0;9063
2286;5356;300;5;3/2/2016;9241.74;1386.26;0;10628
2287;5357;300;5;3/2/2016;9023.48;1353.52;0;10377
2288;5358;300;5;3/2/2016;6485.22;972.78;0;7458
2289;1004436;189;3;4/2/2016;11045.22;1656.78;0;12702
2290;1004437;38;5;4/2/2016;11106.09;1665.91;0;12772
2291;1004438;236;2;4/2/2016;1217.39;182.61;0;1400
2292;1004439;83;3;4/2/2016;24126.96;3619.04;0;27746
2293;1004440;39;5;4/2/2016;44840;6726;0;51566
2294;1004441;39;5;4/2/2016;12504.35;1875.65;0;14380
2295;5359;288;3;4/2/2016;15266.96;2290.04;0;17557
2296;5360;288;3;4/2/2016;12822.61;1923.39;0;14746
2297;1004442;203;2;4/2/2016;3739.13;560.87;0;4300
2298;1004443;36;5;5/2/2016;1317.39;197.61;0;1515
2299;1004444;40;5;5/2/2016;21760.87;3264.13;0;25025
2300;1004445;41;5;7/2/2016;18029.57;2704.43;0;20734
2301;1004446;45;5;7/2/2016;30026.09;4503.91;0;34530
2302;1004447;45;5;7/2/2016;1137.39;170.61;0;1308
2303;1004448;92;3;7/2/2016;57128.7;8569.3;0;65698
2304;1004449;92;3;7/2/2016;3438.26;515.74;0;3954
2305;5361;94;3;7/2/2016;17592.17;2638.83;0;20231
2306;5362;23;3;7/2/2016;4201.74;630.26;0;4832
2307;5363;205;3;7/2/2016;19902.61;2985.39;0;22888
2308;5364;205;3;7/2/2016;17938.26;2690.74;0;20629
2309;5365;205;3;7/2/2016;7043.48;1056.52;0;8100
2310;1004450;42;5;8/2/2016;7321.74;1098.26;0;8420
2311;1004451;220;5;8/2/2016;182.61;27.39;0;210
2312;1004452;201;5;8/2/2016;2229.57;334.43;0;2564
2313;1004453;194;5;8/2/2016;3491.3;523.7;0;4015
2314;1004454;202;2;9/2/2016;32386.96;4858.04;0;37245
2315;1004455;202;2;9/2/2016;11840.87;1776.13;0;13617
2316;5366;30;5;9/2/2016;2446.96;367.04;0;2814
2317;5367;30;5;9/2/2016;730.43;109.57;0;840
2318;1004456;253;3;9/2/2016;12268.7;1840.3;0;14109
2319;5368;94;3;9/2/2016;9733.04;1459.96;0;11193
2320;5369;169;3;9/2/2016;3226.96;484.04;0;3711
2321;5370;91;3;9/2/2016;9641.74;1446.26;0;11088
2322;5371;91;3;9/2/2016;9773.04;1465.96;0;11239
2323;5372;91;3;9/2/2016;15920;2388;0;18308
2324;5373;91;3;9/2/2016;14740.87;2211.13;0;16952
2325;1004457;170;3;9/2/2016;45027.83;6754.17;0;51782
2326;1004458;56;3;10/2/2016;14184.35;2127.65;0;16312
2327;5374;53;3;10/2/2016;8874.78;1331.22;0;10206
2328;5375;53;3;10/2/2016;5658.26;848.74;0;6507
2329;5376;301;3;10/2/2016;2347.83;352.17;0;2700
2330;5377;302;3;10/2/2016;8800;1320;0;10120
2331;1004459;31;5;10/2/2016;1142.61;171.39;0;1314
